"NumPlaces","ScalingFactors","Units","StatVar","observationPeriods","MeasurementMethods","MinDate"
"98","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderOPECFundforInternationalDev_AsAFractionOf_Amount_Debt_LenderOPECFundforInternationalDev","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_SDR_LenderCountryCYM_AsAFractionOf_Amount_Debt_LenderCountryCYM","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_SDR_LenderOrgofArabPetroleumExportingCountries_AsAFractionOf_Amount_Debt_LenderOrgofArabPetroleumExportingCountries","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCOG_AsAFractionOf_Amount_Debt_LenderCountryCOG","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_USD_LenderCountryPHL_AsAFractionOf_Amount_Debt_LenderCountryPHL","[P1Y]","[]","1970"
"44","[]","[Percent]","Amount_Debt_USD_LenderCountryBGR_AsAFractionOf_Amount_Debt_LenderCountryBGR","[P1Y]","[]","1970"
"51","[]","[Percent]","Amount_Debt_USD_LenderCountryAUS_AsAFractionOf_Amount_Debt_LenderCountryAUS","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_EUR_LenderCaribbeanDevBank_AsAFractionOf_Amount_Debt_LenderCaribbeanDevBank","[P1Y]","[]","2001"
"2","[]","[Percent]","Amount_Debt_SDR_LenderCountryVNM_AsAFractionOf_Amount_Debt_LenderCountryVNM","[P1Y]","[]","1970"
"98","[]","[Percent]","Amount_Debt_CHF_LenderCountryCHE_AsAFractionOf_Amount_Debt_LenderCountryCHE","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBHS_AsAFractionOf_Amount_Debt_LenderCountryBHS","[P1Y]","[]","1970"
"42","[]","[Percent]","Amount_Debt_SDR_LenderCountryPOL_AsAFractionOf_Amount_Debt_LenderCountryPOL","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderCountryCPV_AsAFractionOf_Amount_Debt_LenderCountryCPV","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_CHF_LenderLatinAmericanAgribusinessDevCorp_AsAFractionOf_Amount_Debt_LenderLatinAmericanAgribusinessDevCorp","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_JPY_LenderCountryTHA_AsAFractionOf_Amount_Debt_LenderCountryTHA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_EUR_LenderCountryGIB_AsAFractionOf_Amount_Debt_LenderCountryGIB","[P1Y]","[]","2001"
"8","[]","[Percent]","Amount_Debt_GBP_LenderCountryTTO_AsAFractionOf_Amount_Debt_LenderCountryTTO","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_USD_LenderCountryNIC_AsAFractionOf_Amount_Debt_LenderCountryNIC","[P1Y]","[]","1970"
"121","[]","[Percent]","Amount_Debt_EUR_LenderCountryGBR_AsAFractionOf_Amount_Debt_LenderCountryGBR","[P1Y]","[]","2001"
"23","[]","[Percent]","Amount_Debt_USD_LenderCountryNZL_AsAFractionOf_Amount_Debt_LenderCountryNZL","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_JPY_LenderCountryCHL_AsAFractionOf_Amount_Debt_LenderCountryCHL","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderSouthAsianDevelopmentFund_AsAFractionOf_Amount_Debt_LenderSouthAsianDevelopmentFund","[P1Y]","[]","1981"
"1","[]","[Percent]","Amount_Debt_USD_LenderUNChildrenFund_AsAFractionOf_Amount_Debt_LenderUNChildrenFund","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_DEM_LenderCountryAGO_AsAFractionOf_Amount_Debt_LenderCountryAGO","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_GBP_LenderCountryCUB_AsAFractionOf_Amount_Debt_LenderCountryCUB","[P1Y]","[]","1970"
"95","[]","[Percent]","Amount_Debt_DEM_LenderCountryAUT_AsAFractionOf_Amount_Debt_LenderCountryAUT","[P1Y]","[]","1970"
"73","[]","[Percent]","Amount_Debt_DEM_LenderCountryRUS_AsAFractionOf_Amount_Debt_LenderCountryRUS","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_SDR_LenderUNGeneralAssembly_AsAFractionOf_Amount_Debt_LenderUNGeneralAssembly","[P1Y]","[]","1970"
"23","[]","[Percent]","Amount_Debt_USD_LenderCountryGRC_AsAFractionOf_Amount_Debt_LenderCountryGRC","[P1Y]","[]","1970"
"63","[]","[Percent]","Amount_Debt_SDR_LenderCountryKOR_AsAFractionOf_Amount_Debt_LenderCountryKOR","[P1Y]","[]","1970"
"93","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderBondholders_AsAFractionOf_Amount_Debt_LenderBondholders","[P1Y]","[]","1970"
"26","[]","[Percent]","Amount_Debt_CHF_LenderCountryTUR_AsAFractionOf_Amount_Debt_LenderCountryTUR","[P1Y]","[]","1970"
"81","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCAN_AsAFractionOf_Amount_Debt_LenderCountryCAN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderCountryGRD_AsAFractionOf_Amount_Debt_LenderCountryGRD","[P1Y]","[]","1981"
"7","[]","[Percent]","Amount_Debt_EUR_LenderCountryBIH_AsAFractionOf_Amount_Debt_LenderCountryBIH","[P1Y]","[]","2001"
"8","[]","[Percent]","Amount_Debt_CHF_LenderCountryLBN_AsAFractionOf_Amount_Debt_LenderCountryLBN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"46","[]","[Percent]","Amount_Debt_EUR_LenderCountryAUS_AsAFractionOf_Amount_Debt_LenderCountryAUS","[P1Y]","[]","2001"
"10","[]","[Percent]","Amount_Debt_EUR_LenderEuropeanSocialFund_AsAFractionOf_Amount_Debt_LenderEuropeanSocialFund","[P1Y]","[]","2001"
"8","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryPER_AsAFractionOf_Amount_Debt_LenderCountryPER","[P1Y]","[]","1970"
"24","[]","[Percent]","Amount_Debt_FRF_LenderCountryHKG_AsAFractionOf_Amount_Debt_LenderCountryHKG","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderEntenteCouncil_AsAFractionOf_Amount_Debt_LenderEntenteCouncil","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_SDR_LenderCountryMAC_AsAFractionOf_Amount_Debt_LenderCountryMAC","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_USD_LenderUNHighCommissionerforRefugees_AsAFractionOf_Amount_Debt_LenderUNHighCommissionerforRefugees","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_SDR_LenderCountrySLV_AsAFractionOf_Amount_Debt_LenderCountrySLV","[P1Y]","[]","1970"
"7","[]","[Percent]","Amount_Debt_CHF_LenderCountryMUS_AsAFractionOf_Amount_Debt_LenderCountryMUS","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryJAM_AsAFractionOf_Amount_Debt_LenderCountryJAM","[P1Y]","[]","1970"
"122","[]","[Percent]","Amount_Debt_USD_LenderEuropeanInvestmentBank_AsAFractionOf_Amount_Debt_LenderEuropeanInvestmentBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryNAM_AsAFractionOf_Amount_Debt_LenderCountryNAM","[P1Y]","[]","1970"
"12","[]","[Percent]","Amount_Debt_DEM_LenderCountryTUN_AsAFractionOf_Amount_Debt_LenderCountryTUN","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_CHF_LenderCountryAZE_AsAFractionOf_Amount_Debt_LenderCountryAZE","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_CHF_LenderCountryBRN_AsAFractionOf_Amount_Debt_LenderCountryBRN","[P1Y]","[]","1970"
"6","[]","[Percent]","Amount_Debt_GBP_LenderCaribbeanCommunity_AsAFractionOf_Amount_Debt_LenderCaribbeanCommunity","[P1Y]","[]","1970"
"121","[]","[Percent]","Amount_Debt_GBP_LenderEuropeanInvestmentBank_AsAFractionOf_Amount_Debt_LenderEuropeanInvestmentBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_JPY_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderInternationalInvestmentBank_AsAFractionOf_Amount_Debt_LenderInternationalInvestmentBank","[P1Y]","[]","1992"
"13","[]","[Percent]","Amount_Debt_CHF_LenderArabMonetaryFund_AsAFractionOf_Amount_Debt_LenderArabMonetaryFund","[P1Y]","[]","1970"
"120","[]","[Percent]","Amount_Debt_GBP_LenderOtherMultipleLenders_AsAFractionOf_Amount_Debt_LenderOtherMultipleLenders","[P1Y]","[]","1970"
"120","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderOtherMultipleLenders_AsAFractionOf_Amount_Debt_LenderOtherMultipleLenders","[P1Y]","[]","1970"
"42","[]","[Percent]","Amount_Debt_FRF_LenderCountryISR_AsAFractionOf_Amount_Debt_LenderCountryISR","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_EUR_LenderCountryCUB_AsAFractionOf_Amount_Debt_LenderCountryCUB","[P1Y]","[]","2001"
"121","[]","[Percent]","Amount_Debt_DEM_LenderCountryDEU_AsAFractionOf_Amount_Debt_LenderCountryDEU","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderUNWorldFoodProgramme_AsAFractionOf_Amount_Debt_LenderUNWorldFoodProgramme","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_USD_LenderCountryBIH_AsAFractionOf_Amount_Debt_LenderCountryBIH","[P1Y]","[]","1991"
"90","[]","[Percent]","Amount_Debt_JPY_LenderCountryESP_AsAFractionOf_Amount_Debt_LenderCountryESP","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_EUR_LenderCountryGRC_AsAFractionOf_Amount_Debt_LenderCountryGRC","[P1Y]","[]","2001"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryPHL_AsAFractionOf_Amount_Debt_LenderCountryPHL","[P1Y]","[]","1970"
"104","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderBondholders_AsAFractionOf_Amount_Debt_LenderBondholders","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderECOTradeandDevBank_AsAFractionOf_Amount_Debt_LenderECOTradeandDevBank","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderInternationalInvestmentBank_AsAFractionOf_Amount_Debt_LenderInternationalInvestmentBank","[P1Y]","[]","1992"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryCOD_AsAFractionOf_Amount_Debt_LenderCountryCOD","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryBLZ_AsAFractionOf_Amount_Debt_LenderCountryBLZ","[P1Y]","[]","1981"
"77","[]","[Percent]","Amount_Debt_EUR_LenderEuropeanDevelopmentFund_AsAFractionOf_Amount_Debt_LenderEuropeanDevelopmentFund","[P1Y]","[]","2001"
"19","[]","[Percent]","Amount_Debt_DEM_LenderCountryQAT_AsAFractionOf_Amount_Debt_LenderCountryQAT","[P1Y]","[]","1970"
"25","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBHS_AsAFractionOf_Amount_Debt_LenderCountryBHS","[P1Y]","[]","1970"
"54","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderAfricanDevBank_AsAFractionOf_Amount_Debt_LenderAfricanDevBank","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryBDI_AsAFractionOf_Amount_Debt_LenderCountryBDI","[P1Y]","[]","1970"
"61","[]","[Percent]","Amount_Debt_CHF_LenderCountrySUN_AsAFractionOf_Amount_Debt_LenderCountrySUN","[P1Y]","[]","1970"
"49","[]","[Percent]","Amount_Debt_GBP_LenderGermanDemRep_AsAFractionOf_Amount_Debt_LenderGermanDemRep","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_SDR_LenderCountryMAR_AsAFractionOf_Amount_Debt_LenderCountryMAR","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderEastAfricanCommunity_AsAFractionOf_Amount_Debt_LenderEastAfricanCommunity","[P1Y]","[]","1970"
"21","[]","[Percent]","Amount_Debt_USD_LenderCountryCUB_AsAFractionOf_Amount_Debt_LenderCountryCUB","[P1Y]","[]","1970"
"45","[]","[Percent]","Amount_Debt_DEM_LenderCountryLUX_AsAFractionOf_Amount_Debt_LenderCountryLUX","[P1Y]","[]","1970"
"37","[]","[Percent]","Amount_Debt_JPY_LenderCountryHKG_AsAFractionOf_Amount_Debt_LenderCountryHKG","[P1Y]","[]","1970"
"10","[]","[Percent]","Amount_Debt_GBP_LenderEastAfricanCommunity_AsAFractionOf_Amount_Debt_LenderEastAfricanCommunity","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_USD_LenderCountryNER_AsAFractionOf_Amount_Debt_LenderCountryNER","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_FRF_LenderCountrySWZ_AsAFractionOf_Amount_Debt_LenderCountrySWZ","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_GBP_LenderCorporacionAndinadeFomento_AsAFractionOf_Amount_Debt_LenderCorporacionAndinadeFomento","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderNethAntilles_AsAFractionOf_Amount_Debt_LenderNethAntilles","[P1Y]","[]","1970"
"97","[]","[Percent]","Amount_Debt_CHF_LenderWorldBankIBRD_AsAFractionOf_Amount_Debt_LenderWorldBankIBRD","[P1Y]","[]","1970"
"66","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderEuropeanDevelopmentFund_AsAFractionOf_Amount_Debt_LenderEuropeanDevelopmentFund","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryGAB_AsAFractionOf_Amount_Debt_LenderCountryGAB","[P1Y]","[]","1970"
"14","[]","[Percent]","Amount_Debt_CHF_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"107","[]","[Percent]","Amount_Debt_GBP_LenderCountryITA_AsAFractionOf_Amount_Debt_LenderCountryITA","[P1Y]","[]","1970"
"111","[]","[Percent]","Amount_Debt_CHF_LenderCountryJPN_AsAFractionOf_Amount_Debt_LenderCountryJPN","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryBGD_AsAFractionOf_Amount_Debt_LenderCountryBGD","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_FRF_LenderCountryGNQ_AsAFractionOf_Amount_Debt_LenderCountryGNQ","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryGRD_AsAFractionOf_Amount_Debt_LenderCountryGRD","[P1Y]","[]","1981"
"9","[]","[Percent]","Amount_Debt_GBP_LenderCountryCOL_AsAFractionOf_Amount_Debt_LenderCountryCOL","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_EUR_LenderPlataBasinFinancialDevFund_AsAFractionOf_Amount_Debt_LenderPlataBasinFinancialDevFund","[P1Y]","[]","2001"
"12","[]","[Percent]","Amount_Debt_GBP_LenderEuropeanUnion_AsAFractionOf_Amount_Debt_LenderEuropeanUnion","[P1Y]","[]","1970"
"97","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryITA_AsAFractionOf_Amount_Debt_LenderCountryITA","[P1Y]","[]","1970"
"88","[]","[Percent]","Amount_Debt_JPY_LenderCountryCHE_AsAFractionOf_Amount_Debt_LenderCountryCHE","[P1Y]","[]","1970"
"120","[]","[Percent]","Amount_Debt_EUR_LenderOtherMultipleLenders_AsAFractionOf_Amount_Debt_LenderOtherMultipleLenders","[P1Y]","[]","2001"
"5","[]","[Percent]","Amount_Debt_EUR_LenderCountryOMN_AsAFractionOf_Amount_Debt_LenderCountryOMN","[P1Y]","[]","2001"
"120","[]","[Percent]","Amount_Debt_USD_LenderOtherMultipleLenders_AsAFractionOf_Amount_Debt_LenderOtherMultipleLenders","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_GBP_LenderCountryPRY_AsAFractionOf_Amount_Debt_LenderCountryPRY","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryJOR_AsAFractionOf_Amount_Debt_LenderCountryJOR","[P1Y]","[]","1981"
"89","[]","[Percent]","Amount_Debt_CHF_LenderCountryESP_AsAFractionOf_Amount_Debt_LenderCountryESP","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_SDR_LenderCountryTHA_AsAFractionOf_Amount_Debt_LenderCountryTHA","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderNethAntilles_AsAFractionOf_Amount_Debt_LenderNethAntilles","[P1Y]","[]","1970"
"46","[]","[Percent]","Amount_Debt_DEM_LenderCountryROU_AsAFractionOf_Amount_Debt_LenderCountryROU","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_SDR_LenderCountryGUY_AsAFractionOf_Amount_Debt_LenderCountryGUY","[P1Y]","[]","1970"
"8","[]","[Percent]","Amount_Debt_USD_LenderEuropeanSocialFund_AsAFractionOf_Amount_Debt_LenderEuropeanSocialFund","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCIV_AsAFractionOf_Amount_Debt_LenderCountryCIV","[P1Y]","[]","1970"
"15","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryMEX_AsAFractionOf_Amount_Debt_LenderCountryMEX","[P1Y]","[]","1970"
"42","[]","[Percent]","Amount_Debt_JPY_LenderCountryPOL_AsAFractionOf_Amount_Debt_LenderCountryPOL","[P1Y]","[]","1970"
"54","[]","[Percent]","Amount_Debt_DEM_LenderCountryFIN_AsAFractionOf_Amount_Debt_LenderCountryFIN","[P1Y]","[]","1970"
"22","[]","[Percent]","Amount_Debt_JPY_LenderEuropeanBankforReconstructionandDev_AsAFractionOf_Amount_Debt_LenderEuropeanBankforReconstructionandDev","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_JPY_LenderCountryBLR_AsAFractionOf_Amount_Debt_LenderCountryBLR","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_FRF_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_DEM_LenderCountryCRI_AsAFractionOf_Amount_Debt_LenderCountryCRI","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_USD_LenderCountryMDA_AsAFractionOf_Amount_Debt_LenderCountryMDA","[P1Y]","[]","1992"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryARM_AsAFractionOf_Amount_Debt_LenderCountryARM","[P1Y]","[]","1970"
"5","[]","[Percent]","Amount_Debt_USD_LenderCountryHTI_AsAFractionOf_Amount_Debt_LenderCountryHTI","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderEuropeanCoalandSteelCommunity_AsAFractionOf_Amount_Debt_LenderEuropeanCoalandSteelCommunity","[P1Y]","[]","1970"
"77","[]","[Percent]","Amount_Debt_JPY_LenderCountryARE_AsAFractionOf_Amount_Debt_LenderCountryARE","[P1Y]","[]","1970"
"87","[]","[Percent]","Amount_Debt_FRF_LenderCountryESP_AsAFractionOf_Amount_Debt_LenderCountryESP","[P1Y]","[]","1970"
"11","[]","[Percent]","Amount_Debt_USD_LenderCountryKEN_AsAFractionOf_Amount_Debt_LenderCountryKEN","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_JPY_LenderCountryAZE_AsAFractionOf_Amount_Debt_LenderCountryAZE","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_EUR_LenderCountryHND_AsAFractionOf_Amount_Debt_LenderCountryHND","[P1Y]","[]","2001"
"6","[]","[Percent]","Amount_Debt_USD_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryNAM_AsAFractionOf_Amount_Debt_LenderCountryNAM","[P1Y]","[]","1970"
"111","[]","[Percent]","Amount_Debt_SDR_LenderCountryUSA_AsAFractionOf_Amount_Debt_LenderCountryUSA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderCountryNER_AsAFractionOf_Amount_Debt_LenderCountryNER","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_SDR_LenderCountrySVN_AsAFractionOf_Amount_Debt_LenderCountrySVN","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_JPY_LenderCountryMLT_AsAFractionOf_Amount_Debt_LenderCountryMLT","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_USD_LenderCountryLCA_AsAFractionOf_Amount_Debt_LenderCountryLCA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_SDR_LenderBolivarianAlliancefortheAmericas_AsAFractionOf_Amount_Debt_LenderBolivarianAlliancefortheAmericas","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderCountryECU_AsAFractionOf_Amount_Debt_LenderCountryECU","[P1Y]","[]","1970"
"116","[]","[Percent]","Amount_Debt_USD_LenderCountryJPN_AsAFractionOf_Amount_Debt_LenderCountryJPN","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_DEM_LenderCountryCIV_AsAFractionOf_Amount_Debt_LenderCountryCIV","[P1Y]","[]","1970"
"12","[]","[Percent]","Amount_Debt_CHF_LenderCountryGRC_AsAFractionOf_Amount_Debt_LenderCountryGRC","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_SDR_LenderCountryIRL_AsAFractionOf_Amount_Debt_LenderCountryIRL","[P1Y]","[]","1970"
"2","[]","[Percent]","Amount_Debt_SDR_LenderCountryTZA_AsAFractionOf_Amount_Debt_LenderCountryTZA","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryCOD_AsAFractionOf_Amount_Debt_LenderCountryCOD","[P1Y]","[]","1970"
"115","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderMultipleLenders_AsAFractionOf_Amount_Debt_LenderMultipleLenders","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryLKA_AsAFractionOf_Amount_Debt_LenderCountryLKA","[P1Y]","[]","1978"
"1","[]","[Percent]","Amount_Debt_USD_LenderCountryKNA_AsAFractionOf_Amount_Debt_LenderCountryKNA","[P1Y]","[]","1981"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryLCA_AsAFractionOf_Amount_Debt_LenderCountryLCA","[P1Y]","[]","1970"
"9","[]","[Percent]","Amount_Debt_EUR_LenderCountryCOL_AsAFractionOf_Amount_Debt_LenderCountryCOL","[P1Y]","[]","2001"
"104","[]","[Percent]","Amount_Debt_DEM_LenderCountryITA_AsAFractionOf_Amount_Debt_LenderCountryITA","[P1Y]","[]","1970"
"106","[]","[Percent]","Amount_Debt_GBP_LenderBondholders_AsAFractionOf_Amount_Debt_LenderBondholders","[P1Y]","[]","1970"
"16","[]","[Percent]","Amount_Debt_EUR_LenderCountrySVK_AsAFractionOf_Amount_Debt_LenderCountrySVK","[P1Y]","[]","2001"
"11","[]","[Percent]","Amount_Debt_EUR_LenderCountryNGA_AsAFractionOf_Amount_Debt_LenderCountryNGA","[P1Y]","[]","2001"
"25","[]","[Percent]","Amount_Debt_SDR_LenderCountryPAN_AsAFractionOf_Amount_Debt_LenderCountryPAN","[P1Y]","[]","1970"
"14","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryCYP_AsAFractionOf_Amount_Debt_LenderCountryCYP","[P1Y]","[]","1970"
"85","[]","[Percent]","Amount_Debt_SDR_LenderCountryAUT_AsAFractionOf_Amount_Debt_LenderCountryAUT","[P1Y]","[]","1970"
"14","[]","[Percent]","Amount_Debt_EUR_LenderCountryLBN_AsAFractionOf_Amount_Debt_LenderCountryLBN","[P1Y]","[]","2001"
"2","[]","[Percent]","Amount_Debt_WorldBankOtherCurrency_LenderCountryBDI_AsAFractionOf_Amount_Debt_LenderCountryBDI","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_CHF_LenderCountryECU_AsAFractionOf_Amount_Debt_LenderCountryECU","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_CHF_LenderUNPopulationFund_AsAFractionOf_Amount_Debt_LenderUNPopulationFund","[P1Y]","[]","1970"
"107","[]","[Percent]","Amount_Debt_USD_LenderBondholders_AsAFractionOf_Amount_Debt_LenderBondholders","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_GBP_LenderUNPopulationFund_AsAFractionOf_Amount_Debt_LenderUNPopulationFund","[P1Y]","[]","1970"
"109","[]","[Percent]","Amount_Debt_USD_LenderCountryITA_AsAFractionOf_Amount_Debt_LenderCountryITA","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_WorldBankMultipleCurrency_LenderCountryURY_AsAFractionOf_Amount_Debt_LenderCountryURY","[P1Y]","[]","1970"
"1","[]","[Percent]","Amount_Debt_DEM_LenderCountryKNA_AsAFractionOf_Amount_Debt_LenderCountryKNA","[P1Y]","[]","1981"
"5","[]","[Percent]","Amount_Debt_JPY_LenderPlataBasinFinancialDevFund_AsAFractionOf_Amount_Debt_LenderPlataBasinFinancialDevFund","[P1Y]","[]","1970"
"3","[]","[Percent]","Amount_Debt_GBP_LenderCountryBIH_AsAFractionOf_Amount_Debt_LenderCountryBIH","[P1Y]","[]","1991"
"2","[]","[Percent]","Amount_Debt_DEM_LenderCountryMAC_AsAFractionOf_Amount_Debt_LenderCountryMAC","[P1Y]","[]","1970"
"17","[]","[Percent]","Amount_Debt_USD_LenderCountryMUS_AsAFractionOf_Amount_Debt_LenderCountryMUS","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderCountryLBR_AsAFractionOf_Amount_Debt_LenderCountryLBR","[P1Y]","[]","1970"
"4","[]","[Percent]","Amount_Debt_FRF_LenderEuropeanSocialFund_AsAFractionOf_Amount_Debt_LenderEuropeanSocialFund","[P1Y]","[]","1970"
