"Units","NumPlaces","ScalingFactors","MinDate","observationPeriods","MeasurementMethods","StatVar"
"[USDollar]","30","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderInterAmericanDevBank"
"[USDollar]","17","[]","2001","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryGRC"
"[USDollar]","6","[]","2012","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryGRD"
"[USDollar]","14","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderNethAntilles"
"[USDollar]","15","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAR"
"[USDollar]","18","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMEX"
"[USDollar]","23","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNZL"
"[USDollar]","16","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNZL"
"[USDollar]","6","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBOL"
"[USDollar]","7","[]","1998","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryKAZ"
"[USDollar]","48","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySRB"
"[USDollar]","7","[]","1987","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryZWE"
"[USDollar]","134","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt"
"[USDollar]","106","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDEU"
"[USDollar]","44","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLUX"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySEN"
"[USDollar]","59","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySRB"
"[USDollar]","5","[]","2016","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHND"
"[USDollar]","5","[]","2014","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanSocialFund"
"[USDollar]","23","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMEX"
"[USDollar]","11","[]","2013","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryQAT"
"[USDollar]","11","[]","1993","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryKAZ"
"[USDollar]","13","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySEN"
"[USDollar]","8","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySLV"
"[USDollar]","12","[]","2007","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderUNGeneralAssembly"
"[USDollar]","120","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWorldBankIDA"
"[USDollar]","5","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBOL"
"[USDollar]","32","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment"
"[USDollar]","45","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFIN"
"[USDollar]","12","[]","2004","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCaribbeanCommunity"
"[USDollar]","18","[]","1991","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEasternSouthernAfricanTradeDevBank"
"[USDollar]","8","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderFondoLatinoamericanodeReservas"
"[USDollar]","10","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTGO"
"[USDollar]","7","[]","1985","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEconCommoftheGreatLakesCountries"
"[USDollar]","43","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderAsianDevBank"
"[USDollar]","11","[]","2010","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEurasianDevelopmentBank"
"[USDollar]","14","[]","1979","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRL"
"[USDollar]","64","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryITA"
"[USDollar]","134","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt"
"[USDollar]","14","[]","1980","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryQAT"
"[USDollar]","75","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBEL"
"[USDollar]","37","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRN"
"[USDollar]","11","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGNQ"
"[USDollar]","79","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDNK"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBEN"
"[USDollar]","44","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIRQ"
"[USDollar]","27","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryQAT"
"[USDollar]","29","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryKWT"
"[USDollar]","33","[]","1976","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryISR"
"[USDollar]","123","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA"
"[USDollar]","8","[]","2001","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBDI"
"[USDollar]","18","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTHA"
"[USDollar]","6","[]","2003","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS"
"[USDollar]","17","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanDevelopmentBank"
"[USDollar]","11","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySEN"
"[USDollar]","5","[]","1990","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGMB"
"[USDollar]","5","[]","1986","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMCO"
"[USDollar]","5","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR"
"[USDollar]","10","[]","1980","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBFA"
"[USDollar]","7","[]","1997","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR"
"[USDollar]","35","[]","1973","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP"
"[USDollar]","75","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCHE"
"[USDollar]","27","[]","1986","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMYS"
"[USDollar]","63","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicDevBank"
"[USDollar]","6","[]","2008","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH"
"[USDollar]","52","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN"
"[USDollar]","7","[]","1988","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBRN"
"[USDollar]","21","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryPAN"
"[USDollar]","44","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryZAF"
"[USDollar]","98","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryUSA"
"[USDollar]","18","[]","1991","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEasternSouthernAfricanTradeDevBank"
"[USDollar]","12","[]","1976","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBRB"
"[USDollar]","44","[]","1995","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCHN"
"[USDollar]","102","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEL"
"[USDollar]","57","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBRA"
"[USDollar]","17","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBMU"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEN"
"[USDollar]","7","[]","1979","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCHL"
"[USDollar]","6","[]","1978","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryECU"
"[USDollar]","5","[]","1978","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanCoalandSteelCommunity"
"[USDollar]","67","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySUN"
"[USDollar]","16","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCorporacionAndinadeFomento"
"[USDollar]","34","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVEN"
"[USDollar]","11","[]","2010","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEurasianDevelopmentBank"
"[USDollar]","5","[]","1991","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryURY"
"[USDollar]","11","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGHA"
"[USDollar]","13","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMAR"
"[USDollar]","22","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMEX"
"[USDollar]","48","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySRB"
"[USDollar]","11","[]","1993","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKAZ"
"[USDollar]","16","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV"
"[USDollar]","43","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianDevBank"
"[USDollar]","19","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV"
"[USDollar]","14","[]","1991","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMYS"
"[USDollar]","8","[]","2001","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySVN"
"[USDollar]","7","[]","1981","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryMAC"
"[USDollar]","25","[]","1995","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySVK"
"[USDollar]","112","[]","1976","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderOPECFundforInternationalDev"
"[USDollar]","10","[]","1976","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp"
"[USDollar]","10","[]","1985","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryTHA"
"[USDollar]","105","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankIBRD"
"[USDollar]","5","[]","2009","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR"
"[USDollar]","33","[]","1973","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP"
"[USDollar]","10","[]","1980","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBFA"
"[USDollar]","6","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNChildrenFund"
"[USDollar]","10","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEastAfricanCommunity"
"[USDollar]","5","[]","1993","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMDA"
"[USDollar]","5","[]","1990","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHTI"
"[USDollar]","5","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountrySLV"
"[USDollar]","98","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryJPN"
"[USDollar]","7","[]","2000","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGD"
"[USDollar]","64","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySAU"
"[USDollar]","5","[]","1996","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBOL"
"[USDollar]","18","[]","1998","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryIRL"
"[USDollar]","8","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop"
"[USDollar]","10","[]","1993","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryUZB"
"[USDollar]","71","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKOR"
"[USDollar]","9","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryZMB"
"[USDollar]","17","[]","1979","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryOMN"
"[USDollar]","13","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEntenteCouncil"
"[USDollar]","16","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCaribbeanDevBank"
"[USDollar]","12","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryKEN"
"[USDollar]","78","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEL"
"[USDollar]","44","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGR"
"[USDollar]","37","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryDZA"
"[USDollar]","7","[]","2011","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryTCD"
"[USDollar]","17","[]","1978","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderDevBankoftheCentralAfricanStates"
"[USDollar]","84","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIND"
"[USDollar]","83","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySWE"
"[USDollar]","6","[]","1992","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMKD"
"[USDollar]","20","[]","1993","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNordicInvestmentBank"
"[USDollar]","6","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryEGY"
"[USDollar]","26","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInterAmericanDevBank"
"[USDollar]","47","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryDNK"
"[USDollar]","27","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryFIN"
"[USDollar]","34","[]","1976","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR"
"[USDollar]","58","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanEconomicCommunity"
"[USDollar]","11","[]","1986","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryLUX"
"[USDollar]","36","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS"
"[USDollar]","34","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHR"
"[USDollar]","108","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDEU"
"[USDollar]","37","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBHS"
"[USDollar]","13","[]","1972","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEntenteCouncil"
"[USDollar]","13","[]","1975","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMLI"
"[USDollar]","6","[]","1974","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNHighCommissionerforRefugees"
"[USDollar]","6","[]","2003","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLZ"
"[USDollar]","77","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanDevelopmentFund"
"[USDollar]","62","[]","1989","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PrivateNonGuaranteed_Bond_LongTermExternalDebt_LenderBondholders"
"[USDollar]","51","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabBankforEconomicDevinAfrica"
"[USDollar]","127","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA"
"[USDollar]","105","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryFRA"
"[USDollar]","5","[]","1990","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHTI"
"[USDollar]","16","[]","1994","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBLR"
"[USDollar]","10","[]","2017","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNewDevelopmentBank"
"[USDollar]","30","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInterAmericanDevBank"
"[USDollar]","8","[]","2005","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH"
"[USDollar]","54","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN"
"[USDollar]","5","[]","2005","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBIH"
"[USDollar]","33","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryHUN"
"[USDollar]","7","[]","1998","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryKGZ"
"[USDollar]","7","[]","2000","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGD"
"[USDollar]","10","[]","2002","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMUS"
"[USDollar]","106","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_IBRD_PubliclyGuaranteed_Multilateral_LongTermExternalDebt"
"[USDollar]","113","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA"
"[USDollar]","8","[]","1983","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderFondoLatinoamericanodeReservas"
"[USDollar]","23","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGR"
"[USDollar]","5","[]","2001","[P1Y]","[]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySWZ"
"[USDollar]","93","[]","1970","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryCAN"
"[USDollar]","10","[]","1977","[P1Y]","[]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY"
"[USDollar]","14","[]","1971","[P1Y]","[]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryBHS"
