"Units","ScalingFactors","MinDate","observationPeriods","NumPlaces","StatVar","MeasurementMethods"
"[USDollar]","[]","1982","[P1Y]","56","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderEuropeanEconomicCommunity","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","63","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountrySUN","[]"
"[USDollar]","[]","1970","[P1Y]","36","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryROU","[]"
"[USDollar]","[]","1982","[P1Y]","13","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLBR","[]"
"[USDollar]","[]","1989","[P1Y]","17","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryOMN","[]"
"[USDollar]","[]","1981","[P1Y]","8","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop","[]"
"[USDollar]","[]","1974","[P1Y]","16","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLBN","[]"
"[USDollar]","[]","1986","[P1Y]","24","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEconomicCommunityofWestAfricanStates","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","12","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryKEN","[]"
"[USDollar]","[]","1970","[P1Y]","63","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCAN","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","12","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCaribbeanCommunity","[, WorldBankProjection]"
"[USDollar]","[]","2022","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicSolidarityFundforDev","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","13","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabLeague","[]"
"[USDollar]","[]","1974","[P1Y]","6","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBOL","[]"
"[USDollar]","[]","2000","[P1Y]","16","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMUS","[, WorldBankProjection]"
"[USDollar]","[]","2005","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAZE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","49","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryCAN","[, WorldBankProjection]"
"[USDollar]","[]","2000","[P1Y]","16","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMUS","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","38","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderGermanDemRep","[]"
"[USDollar]","[]","1981","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNRegularProgrammeofTechnicalCoop","[]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabBankforEconomicDevinAfrica","[, WorldBankProjection]"
"[USDollar]","[]","2019","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanReliefFund","[]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderLatinAmericanAgribusinessDevCorp","[]"
"[USDollar]","[]","1970","[P1Y]","36","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIND","[, WorldBankProjection]"
"[USDollar]","[]","2013","[P1Y]","12","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCaribbeanCommunity","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","63","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderIslamicDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","43","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderAsianDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1992","[P1Y]","8","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","[]"
"[USDollar]","[]","1972","[P1Y]","11","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTUN","[]"
"[USDollar]","[]","1974","[P1Y]","16","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTUR","[, WorldBankProjection]"
"[USDollar]","[]","1995","[P1Y]","5","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryMDA","[]"
"[USDollar]","[]","1973","[P1Y]","73","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanDevelopmentFund","[, WorldBankProjection]"
"[USDollar]","[]","2017","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryECU","[]"
"[USDollar]","[]","2002","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMEX","[]"
"[USDollar]","[]","1970","[P1Y]","119","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankIDA","[, WorldBankProjection]"
"[USDollar]","[]","1974","[P1Y]","11","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySRB","[]"
"[USDollar]","[]","1986","[P1Y]","15","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryVEN","[]"
"[USDollar]","[]","1988","[P1Y]","5","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryMCO","[]"
"[USDollar]","[]","1985","[P1Y]","35","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicInvestmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1976","[P1Y]","37","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHKG","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","80","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNLD","[, WorldBankProjection]"
"[USDollar]","[]","1985","[P1Y]","9","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJOR","[]"
"[USDollar]","[]","1977","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderEastAfricanCommunity","[]"
"[USDollar]","[]","2006","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVCT","[]"
"[USDollar]","[]","2018","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryURY","[]"
"[USDollar]","[]","1970","[P1Y]","75","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryUSA","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","16","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryEGY","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","106","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderBondholders","[, WorldBankProjection]"
"[USDollar]","[]","1999","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderBankforInternationalSettlements","[]"
"[USDollar]","[]","1970","[P1Y]","129","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","23","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryMEX","[]"
"[USDollar]","[]","1970","[P1Y]","37","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPOL","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","57","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountrySRB","[, WorldBankProjection]"
"[USDollar]","[]","1994","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryKAZ","[, WorldBankProjection]"
"[USDollar]","[]","1990","[P1Y]","14","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryARE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","31","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryARG","[]"
"[USDollar]","[]","1980","[P1Y]","70","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKOR","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryIND","[]"
"[USDollar]","[]","1970","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderEuropeanSocialFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountrySLV","[]"
"[USDollar]","[]","1974","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankMIGA","[]"
"[USDollar]","[]","1994","[P1Y]","14","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMYS","[]"
"[USDollar]","[]","1970","[P1Y]","20","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySUN","[]"
"[USDollar]","[]","1970","[P1Y]","119","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIDA","[, WorldBankProjection]"
"[USDollar]","[]","2005","[P1Y]","20","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanUnion","[, WorldBankProjection]"
"[USDollar]","[]","1989","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPRK","[]"
"[USDollar]","[]","1970","[P1Y]","76","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAUT","[, WorldBankProjection]"
"[USDollar]","[]","2000","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKGZ","[]"
"[USDollar]","[]","1970","[P1Y]","55","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCZE","[, WorldBankProjection]"
"[USDollar]","[]","2000","[P1Y]","14","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1994","[P1Y]","18","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMYS","[]"
"[USDollar]","[]","1973","[P1Y]","23","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPRT","[, WorldBankProjection]"
"[USDollar]","[]","1972","[P1Y]","26","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIRL","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","62","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNOR","[, WorldBankProjection]"
"[USDollar]","[]","1974","[P1Y]","10","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCYM","[]"
"[USDollar]","[]","1977","[P1Y]","10","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEastAfricanCommunity","[]"
"[USDollar]","[]","1988","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryRWA","[]"
"[USDollar]","[]","1990","[P1Y]","14","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCYP","[]"
"[USDollar]","[]","1996","[P1Y]","45","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderNordicDevelopmentFund","[]"
"[USDollar]","[]","1970","[P1Y]","37","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryAUS","[]"
"[USDollar]","[]","1970","[P1Y]","70","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryAUT","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","109","AmountPrincipalRepayment_Debt_PrivateNonGuaranteed_LongTermExternalDebt","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","13","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTHA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabBankforEconomicDevinAfrica","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","77","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryDNK","[, WorldBankProjection]"
"[USDollar]","[]","1979","[P1Y]","23","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabAfricanInternationalBank","[, WorldBankProjection]"
"[USDollar]","[]","1991","[P1Y]","34","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryRUS","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","13","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIDN","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGAB","[]"
"[USDollar]","[]","1990","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryISL","[]"
"[USDollar]","[]","1970","[P1Y]","127","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryFRA","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","10","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEastAfricanCommunity","[]"
"[USDollar]","[]","1972","[P1Y]","5","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTZA","[]"
"[USDollar]","[]","2005","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySVK","[]"
"[USDollar]","[]","1993","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEntenteCouncil","[]"
"[USDollar]","[]","1970","[P1Y]","27","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryKWT","[, WorldBankProjection]"
"[USDollar]","[]","1980","[P1Y]","31","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryISR","[, WorldBankProjection]"
"[USDollar]","[]","1978","[P1Y]","10","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryURY","[]"
"[USDollar]","[]","1974","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankMIGA","[, WorldBankProjection]"
"[USDollar]","[]","1998","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBRA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","34","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKWT","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","52","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryISR","[, WorldBankProjection]"
"[USDollar]","[]","2005","[P1Y]","7","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryAZE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","124","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryUSA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","64","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryITA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","51","AmountPrincipalRepayment_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabBankforEconomicDevinAfrica","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","13","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderArabLeague","[]"
"[USDollar]","[]","2020","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderUNPopulationFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","18","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBMU","[]"
"[USDollar]","[]","2011","[P1Y]","11","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderEurasianDevelopmentBank","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","89","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHE","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","35","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAN","[, WorldBankProjection]"
"[USDollar]","[]","1982","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderDevBankoftheCentralAfricanStates","[, WorldBankProjection]"
"[USDollar]","[]","2020","[P1Y]","7","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderSouthAsianDevelopmentFund","[, WorldBankProjection]"
"[USDollar]","[]","2024","[P1Y]","6","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBLZ","[WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","108","AmountPrincipalRepayment_Debt_PrivateNonGuaranteed_LongTermExternalDebt_LenderOtherMultipleLenders","[, WorldBankProjection]"
"[USDollar]","[]","1977","[P1Y]","63","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderIslamicDevBank","[, WorldBankProjection]"
"[USDollar]","[]","1975","[P1Y]","12","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryPAK","[]"
"[USDollar]","[]","1970","[P1Y]","95","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryITA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","98","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGBR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","20","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryMAR","[, WorldBankProjection]"
"[USDollar]","[]","2023","[P1Y]","7","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryLKA","[, WorldBankProjection]"
"[USDollar]","[]","1986","[P1Y]","10","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryTHA","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","16","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCorporacionAndinadeFomento","[, WorldBankProjection]"
"[USDollar]","[]","1984","[P1Y]","54","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHN","[, WorldBankProjection]"
"[USDollar]","[]","2012","[P1Y]","31","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderAfricanExportImportBank","[, WorldBankProjection]"
"[USDollar]","[]","1976","[P1Y]","6","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","[]"
"[USDollar]","[]","1970","[P1Y]","47","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNOR","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","38","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCZE","[]"
"[USDollar]","[]","1983","[P1Y]","6","AmountPrincipalRepayment_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCHL","[]"
"[USDollar]","[]","1995","[P1Y]","16","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryBLR","[, WorldBankProjection]"
"[USDollar]","[]","1995","[P1Y]","5","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryBRN","[]"
"[USDollar]","[]","1975","[P1Y]","8","AmountPrincipalRepayment_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryZAF","[]"
"[USDollar]","[]","1983","[P1Y]","7","AmountPrincipalRepayment_Debt_LongTermExternalDebt_LenderCountryMAC","[]"
"[USDollar]","[]","1994","[P1Y]","51","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicDevelopmentFund","[, WorldBankProjection]"
"[USDollar]","[]","1970","[P1Y]","119","AmountPrincipalRepayment_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIDA","[, WorldBankProjection]"
