"MinDate","StatVar","NumPlaces","Units","MeasurementMethods","ScalingFactors","observationPeriods"
"1960","worldBank/SP_DYN_TO65_MA_ZS","221","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ROFST_3_CP","194","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_15UP_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_GTVP_4_V_F","135","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/EN_ATM_PM25_MC_M3","204","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_25UP_4_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_GDI_TOTL_KD","180","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_GTVP_4_V_M","136","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1968","worldBank/DT_NFL_UNDP_CD","184","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_0004_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2024_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_0014_TO_ZS","221","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_DOD_DECT_GN_ZS","122","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_ODA_TOTL_GN_ZS","32","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/EN_ATM_METH_ZG","208","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_OVRL_LB_MA","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_4549_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_MANF_CD","207","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_INJR_1559_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/GFDD_SM_01","87","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_GDI_TOTL_KN","173","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_5054_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/FX_OWN_TOTL_FE_ZS","162","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PUBS_UM_ZS","25","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_STA_SUIC_FE_P5","189","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_E_2_F","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_EA_5T8_AG25T99_F","159","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_1519_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_ADJ_SVNG_GN_ZS","164","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/NV_AGR_EMPL_KD","183","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_NOED_5559_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/NY_GNP_MKTP_PC_CD","211","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/GFDD_OI_19","214","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/SE_SEC_ENRL_VO_ZS","207","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2007","worldBank/GFDD_OI_18","82","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2004","worldBank/GFDD_OI_17","78","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2005","worldBank/GFDD_OI_16","136","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/GFDD_OI_15","137","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_4064_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1983","worldBank/GFDD_OI_14","182","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/GFDD_OI_13","197","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/GFDD_OI_12","181","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/EN_ATM_METH_EG_ZS","213","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_STA_ODFC_UR_ZS","186","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/GFDD_OI_11","181","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1984","worldBank/IE_PPI_TRAN_CD","95","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/GFDD_OI_10","181","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_MPYR_MA_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_1524_SP_MA_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_EA_5T8_AG25T99_M","159","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_FEP_4_V","135","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1996","worldBank/CC_PER_RNK","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_TRTP_2_M","111","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_3539_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2529_2_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_1519_2_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/EN_ATM_GHGT_ZG","207","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_COMM_0514_FE_ZS","186","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_2529_2_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_TRTP_2_F","111","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_TAX_INTT_RV_ZS","163","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1962","worldBank/GFDD_OI_09","146","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1962","worldBank/GFDD_OI_08","128","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/GFDD_OI_07","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/EN_CLC_GHGR_MT_CE","162","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/GFDD_OI_06","160","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/IT_NET_SECR_P6","219","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/GFDD_OI_02","184","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_7074_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/GFDD_OI_01","177","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SH_FPL_SATI_ZS","78","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_COMM_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/i_ATMs_pop","185","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_2024_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1980","worldBank/SP_RUR_TOTL_FE_ZS","197","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_1519_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NE_CON_GOVT_KD_ZG","178","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_60UP_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_OFST_2","191","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_EA_2_AG25T99","160","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/BX_GSR_CMCP_ZS","202","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_SCHL_4549","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SL_EMP_1524_SP_FE_NE_ZS","199","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_25UP_3_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NY_GNP_PCAP_KD_ZG","172","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1971","worldBank/NY_ADJ_NNTY_KD_ZG","162","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1975","worldBank/SH_STA_OWAD_ZS","200","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1969","worldBank/DT_NFL_WFPG_CD","148","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/RESLV_ISV_DB1519_DFRN","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ILLPOP_AG25T64_F","164","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/EG_EGY_PRIM_PP_KD","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_PUBS_FE_PN_ZS","113","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_MPYR_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_4_FDPUB_FNCUR","109","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/DC_DAC_LUXL_CD","147","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_PRVT_CD","120","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_PWRK_PB_UR_ZS","133","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_4549_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_MPYR_FE_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NV_IND_TOTL_KD_ZG","202","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_25UP_3_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/AG_LND_PRCP_MM","182","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/FI_RES_TOTL_CD","182","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_1519_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_NOED_2529_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_GBRL_CD","180","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PRVS_RU_ZS","130","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1999","worldBank/OECD_TSAL_1_E15","54","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_UEM_ADVN_FE_ZS","190","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_TAX_INTT_CN","159","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NV_IND_MANF_KD_ZG","192","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_XPN_COMP_CN","159","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_2024_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/per_sa_allsa_cov_q2_tot","121","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/SE_TER_GRAD_FE_OT_ZS","121","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/NE_GDI_FTOT_KD_ZG","170","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/SE_TER_GRAD_FE_ED_ZS","154","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_TOTL_GD_ZS","190","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ILLPOP_AG25T64_M","164","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_25UP","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/NY_GDP_TOTL_RT_ZS","218","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_TOTL_MA_IN","53","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_PWK_PUBS_PR_ZS","131","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_5559_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1972","worldBank/GC_REV_GOTR_CN","160","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_6064_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_OVRL_UB","174","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_INJR_0514_FE_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_4","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_3","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_2","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_INJR_0004_MA_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_AUTL_CD","167","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_1","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_4044_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_8","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/RESLV_ISV_RCOV_RT_016_DB1519_DFRN","213","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_7","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SP_REG_BRTH_ZS","184","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/EN_URB_LCTY","153","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_6","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_PWRK_PB_SN_ZS","113","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2011","worldBank/fin2_t_d_5","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_80UP_4_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_PRM_UNER","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/SH_CON_AIDS_FE_ZS","64","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SL_TLF_BASC_ZS","186","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_1014_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_CMPT_2024_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_23_FDPUB_FNCAP","165","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_80UP_4_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_CMPT_6569_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_MANF_CN","203","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1996","worldBank/VA_PER_RNK_LOWER","205","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_3_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_3539","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2023","worldBank/NYGDPMKTPKDZ","154","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2064_3_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_TOTL_IN","191","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_IMP_GNFS_ZS","196","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1980","worldBank/SP_RUR_TOTL_MA_ZS","197","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_SCHL_15UP_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SCHL_6569","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_NED_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SL_TLF_ACTI_1524_NE_ZS","214","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/per_allsp_cov_pop_tot","132","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_4549_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_S1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_USAL_CD","177","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_NED_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_URB_TOTL_IN_ZS","221","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1999","worldBank/OECD_TSAL_2_E0","54","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_7074","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_SEC_CUAT_UP_FE_ZS","199","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_NCOM_0514_FE_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_1_FDPUB_FNS","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/BM_TRF_PWKR_CD_DT","203","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_6569_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_DOD_DPNG_CD","101","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_DYN_TFRT_IN","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_56_FDPUB_FNS","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/AG_LND_AGRI_ZS","214","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/PA_NUS_FCRF","214","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_ICMP_5054_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/SH_DTH_COMM_0514_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_SEC_ICMP_3034_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1991","worldBank/SL_EMP_SELF_MA_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_BRTH_MF","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_PRM_ICMP_5054_FE_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NV_IND_MANF_KD","197","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/AG_SRF_TOTL_K2","220","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_ENR_PRIM_FM_ZS","210","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_FGP_5T8_FNON500600700","149","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/HD_HCI_OVRL_LB_FE","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DC_DAC_BELL_CD","171","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_ALL_NED_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/DT_NFL_RDBN_CD","103","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G6","138","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G5","163","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_EA_3_AG25T99","162","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G4","184","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SE_TER_CUAT_BA_FE_ZS","187","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G3","185","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G2","186","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/SH_MMR_LEVE","189","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_REPR_1_G1","190","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PUBS_PN","99","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_2_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1961","worldBank/EA_PRD_AGRI_KD","198","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1994","worldBank/UIS_ROFST_3_M_CP","190","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_AG05_MA_IN","217","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_15UP_1_FE","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_TER_CMPT_5559_ZS","144","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_2039_2_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1997","worldBank/UIS_MS_56_T","176","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_EMP_TOTL_NO","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/SP_POP_3034_MA","221","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2003","worldBank/ENF_CONT_COEN_DB0415_DFRN","211","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1965","worldBank/ER_H2O_FWAG_ZS","184","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2000","worldBank/BI_WAG_PUBS_SN","100","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_ATT_1519_1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_MS_56_F","158","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1998","worldBank/UIS_MENF_56","179","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/NE_GDI_FTOT_ZS","183","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/NY_ADJ_NNAT_GN_ZS","181","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_ISV_IFRM_FE_ZS","88","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1992","worldBank/SH_HIV_1524_KW_FE_ZS","132","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1970","worldBank/NY_ADJ_DNGY_CD","207","[USDollar]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1986","worldBank/SH_STA_OWGH_MA_ZS","160","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1960","worldBank/DT_ODA_ODAT_GN_ZS","166","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1990","worldBank/SL_TLF_ACTI_FE_ZS","191","[Percent]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/UIS_XSPENDP_1_FDPUB_FNNONS","160","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"1995","worldBank/BAR_POP_2529_FE","144","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_1519_S1_MA","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2010","worldBank/PRJ_POP_1519_S1_MF","167","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
"2019","worldBank/SH_STA_AIRP_P5","187","[]","[WorldBank_WDI_CSV]","[]","[P1Y]"
